,table_a,column_a,table_b,column_b,similarity,type,correct
11268,metacritic_3,_id,rotten_tomatoes_1,Name,0.0508147552609443,textual,False
11269,imdb_3,Summary,rotten_tomatoes_4,year,0.0507925897836685,textual,False
11270,amazon_1,star,metacritic_1,_id,0.0507576316595077,textual,False
11271,metacritic_4,genre,rotten_tomatoes_1,Cast,0.050692580640316,textual,False
11272,rotten_tomatoes_3,star1,walmart_1,_id,0.0506900623440742,textual,False
11273,metacritic_2,release_year,rotten_tomatoes_2,Rating,0.0506836138665676,textual,False
11274,imdb_3,Title,imdb_4,actors,0.050662774592638,textual,False
11275,amazon_1,id,roger_ebert_1,directors,0.0506212972104549,textual,False
11276,tmdb_3,actors,walmart_1,name,0.0505801104009151,textual,False
11277,rotten_tomatoes_3,star1,rotten_tomatoes_4,_id,0.0505769550800323,textual,False
11278,rotten_tomatoes_3,review5,walmart_1,release_date,0.0505618117749691,textual,False
11279,metacritic_4,_id,rotten_tomatoes_1,Language,0.0505028739571571,textual,False
11280,amazon_1,time,metacritic_3,countries,0.050496470183134,textual,False
11281,metacritic_3,director,tmdb_1,actor(s),0.0504926405847072,textual,False
11282,tmdb_3,directors,tmdb_4,stars,0.0504870936274528,textual,False
11283,rotten_tomatoes_2,Title,walmart_1,stars,0.05044387280941,textual,False
11284,imdb_2,writers,rotten_tomatoes_1,Director,0.0504291132092475,textual,False
11285,roger_ebert_1,critic_rating,rotten_tomatoes_3,title,0.0504165291786193,textual,False
11286,metacritic_3,writers,tmdb_3,year,0.0504147000610828,textual,False
11287,metacritic_3,id,tmdb_2,duration,0.0504077076911926,textual,False
11288,rotten_tomatoes_1,Country,tmdb_3,writers,0.0503803826868534,textual,False
11289,amazon_1,director,imdb_1,Description,0.0503779128193855,textual,False
11290,rotten_tomatoes_2,Director,tmdb_2,genres,0.0503651387989521,textual,False
11291,metacritic_1,User Rating,rotten_tomatoes_3,review4,0.0503406003117561,textual,False
11292,roger_ebert_1,year,walmart_1,directors,0.0503404662013053,textual,False
11293,metacritic_1,Name,tmdb_3,runtime,0.0502904914319515,textual,False
11294,rotten_tomatoes_1,Filming Locations,tmdb_3,id,0.0502297692000865,textual,False
11295,imdb_3,Year,tmdb_1,actor(s),0.0501681454479694,textual,False
11296,metacritic_3,title,metacritic_4,date_released,0.0501256994903087,textual,False
11297,imdb_2,name,metacritic_1,Actors,0.0501209124922752,textual,False
11298,amazon_1,star,rotten_tomatoes_4,audience,0.050082016736269,textual,False
11299,imdb_2,year,rotten_tomatoes_4,runtime,0.0500715933740139,textual,False
11300,imdb_1,Url,imdb_2,ID,0.0500559769570827,textual,False
11301,rotten_tomatoes_1,RatingValue,rotten_tomatoes_4,movie_ind,0.0500493347644805,numerical,False
11302,rotten_tomatoes_2,Year,walmart_1,stars,0.0499743148684501,textual,False
11303,metacritic_2,_id,tmdb_3,title,0.0499447174370288,textual,False
11304,imdb_4,directors,rotten_tomatoes_4,runtime,0.049942746758461,textual,False
11305,imdb_2,director,rotten_tomatoes_2,Genre,0.0499335415661335,textual,False
11306,amazon_1,id,tmdb_2,stars,0.0499271526932716,textual,False
11307,imdb_1,Duration,rotten_tomatoes_2,Title,0.049895592033863,textual,False
11308,imdb_3,Title,rotten_tomatoes_3,star4,0.049886830151081,textual,False
11309,amazon_1,title,imdb_3,Director,0.0498865135014057,textual,False
11310,metacritic_1,Director,tmdb_4,genres,0.0498777143657207,textual,False
11311,metacritic_3,countries,roger_ebert_1,movie_name,0.0498616024851799,textual,False
11312,metacritic_1,Runtime,rotten_tomatoes_1,Year,0.0498519279062747,textual,False
11313,tmdb_1,director(s),tmdb_2,genres,0.0498501807451248,textual,False
11314,rotten_tomatoes_1,Description,rotten_tomatoes_4,audience,0.0498262643814086,textual,False
11315,metacritic_3,genres,rotten_tomatoes_1,Creator,0.0498229525983333,textual,False
11316,imdb_4,id,walmart_1,genre,0.0498202554881572,textual,False
11317,imdb_2,actors,rotten_tomatoes_4,genre,0.0497775673866272,textual,False
11318,metacritic_3,release year,rotten_tomatoes_3,title,0.0497727394104003,textual,False
11319,rotten_tomatoes_3,rotten_tomatoes,tmdb_3,genres,0.049764446914196,textual,False
11320,rotten_tomatoes_2,Rating,tmdb_3,writers,0.0497471503913402,textual,False
11321,roger_ebert_1,pg_rating,rotten_tomatoes_2,Cast,0.0497394800186157,textual,False
11322,rotten_tomatoes_1,Release Date,rotten_tomatoes_2,ID,0.049729336053133,textual,False
11323,tmdb_4,directors,walmart_1,name,0.0497218146920204,textual,False
11324,roger_ebert_1,directors,rotten_tomatoes_2,ID,0.0496993400156497,textual,False
11325,rotten_tomatoes_4,audience,tmdb_2,genres,0.0496751889586448,textual,False
11326,rotten_tomatoes_4,audience,tmdb_1,year,0.0496725216507911,textual,False
11327,imdb_2,writers,tmdb_3,genres,0.0496584363281726,textual,False
11328,imdb_2,writers,imdb_3,Rating,0.0496388152241706,textual,False
11329,metacritic_2,summary,tmdb_2,year,0.0496284589171409,textual,False
11330,imdb_2,writers,metacritic_1,Year,0.0496134012937545,textual,False
11331,metacritic_1,Runtime,rotten_tomatoes_1,Actors,0.0495959259569644,textual,False
11332,imdb_2,name,rotten_tomatoes_3,review4,0.0495728030800819,textual,False
11333,imdb_2,name,tmdb_4,stars,0.0495404712855815,textual,False
11334,imdb_1,Duration,rotten_tomatoes_4,tomatoter,0.0495367385447025,textual,False
11335,rotten_tomatoes_1,Director,tmdb_2,stars,0.049522440880537,textual,False
11336,imdb_1,ReleaseDate,tmdb_1,ID,0.0495205000042915,textual,False
11337,tmdb_4,movie,walmart_1,_id,0.0495025925338268,textual,False
11338,rotten_tomatoes_3,star3,rotten_tomatoes_4,tomatoter,0.0494530275464057,textual,False
11339,imdb_2,writers,imdb_4,id,0.0494216755032539,textual,False
11340,rotten_tomatoes_2,ID,tmdb_2,year,0.0494110956788063,textual,False
11341,rotten_tomatoes_3,time,walmart_1,_id,0.0494031049311161,textual,False
11342,rotten_tomatoes_4,movie_ind,tmdb_1,director(s),0.0493866167962551,textual,False
11343,metacritic_4,_id,walmart_1,genre,0.0493604429066181,textual,False
11344,rotten_tomatoes_1,Year,tmdb_2,genres,0.0493542850017547,textual,False
11345,imdb_1,ContentRating,metacritic_1,Name,0.0493375174701213,textual,False
11346,rotten_tomatoes_4,certificate,tmdb_3,year,0.0492583774030208,textual,False
11347,imdb_3,Year,rotten_tomatoes_3,review2,0.0492526814341545,textual,False
11348,imdb_4,movie_rating,metacritic_3,director,0.0492440722882747,textual,False
11349,rotten_tomatoes_1,Director,tmdb_2,duration,0.0491989254951477,textual,False
11350,metacritic_1,Year,rotten_tomatoes_4,certificate,0.0491735376417636,textual,False
11351,imdb_4,duration,tmdb_4,genres,0.0491148754954338,textual,False
11352,imdb_4,movie_rating,metacritic_1,Year,0.0490979701280593,numerical,False
11353,metacritic_3,release year,walmart_1,genre,0.0490885525941848,textual,False
11354,roger_ebert_1,duration,rotten_tomatoes_2,Creators,0.0490854568779468,textual,False
11355,imdb_3,Title,metacritic_4,date_released,0.0490655228495597,textual,False
11356,imdb_4,movie_rating,metacritic_2,title,0.0490367971360683,textual,False
11357,metacritic_3,id,rotten_tomatoes_1,Country,0.0490004383027553,textual,False
11358,imdb_4,movie_rating,roger_ebert_1,movie_name,0.048947487026453,textual,False
11359,imdb_4,actors,tmdb_1,ID,0.0489397048950195,textual,False
11360,metacritic_1,Actors,metacritic_3,runtime,0.0489277206361293,textual,False
11361,imdb_4,movie_name,tmdb_3,revenue,0.0488874241709709,textual,False
11362,imdb_3,ID,tmdb_2,director,0.0488711148500442,textual,False
11363,rotten_tomatoes_1,RatingCount,rotten_tomatoes_3,year,0.0487990602850914,numerical,False
11364,metacritic_3,writers,rotten_tomatoes_4,_id,0.0487245917320251,textual,False
11365,imdb_4,id,rotten_tomatoes_1,Country,0.0487038157880306,textual,False
11366,rotten_tomatoes_1,RatingCount,rotten_tomatoes_3,time,0.0486998483538627,textual,False
11367,rotten_tomatoes_1,Country,walmart_1,duration,0.0486986301839351,textual,False
11368,metacritic_1,Genre,tmdb_1,title,0.0486971884965896,textual,False
11369,imdb_1,Description,metacritic_1,_id,0.0486901924014091,textual,False
11370,metacritic_2,movie_rating,metacritic_4,_id,0.0486849471926689,numerical,False
11371,imdb_3,Year,rotten_tomatoes_4,audience,0.0486809611320495,mixed,False
11372,rotten_tomatoes_1,Language,tmdb_1,year,0.0486770384013652,textual,False
11373,rotten_tomatoes_1,Year,rotten_tomatoes_2,Duration,0.0486738756299018,textual,False
11374,imdb_3,Duration,roger_ebert_1,directors,0.0486626401543617,textual,False
11375,imdb_3,Rating,rotten_tomatoes_4,genre,0.0486149974167346,textual,False
11376,imdb_3,Year,tmdb_4,movie,0.0486100763082504,textual,False
11377,rotten_tomatoes_1,Director,rotten_tomatoes_3,star6,0.048604991286993,textual,False
11378,metacritic_2,summary,tmdb_3,genres,0.0485959947109222,textual,False
11379,metacritic_4,_id,rotten_tomatoes_2,Year,0.0485665723681449,textual,False
11380,rotten_tomatoes_1,Language,tmdb_4,_id,0.0485382080078125,textual,False
11381,tmdb_1,ID,tmdb_2,duration,0.0484933331608772,textual,False
11382,roger_ebert_1,genre,rotten_tomatoes_2,Rating,0.0484837219119071,textual,False
11383,rotten_tomatoes_1,RatingCount,tmdb_2,_id,0.0483831837773323,numerical,False
11384,metacritic_1,User Rating,roger_ebert_1,directors,0.0483777001500129,textual,False
11385,imdb_1,RatingValue,rotten_tomatoes_4,director,0.0483758859336376,textual,False
11386,imdb_4,directors,tmdb_4,genres,0.0483298972249031,textual,False
11387,rotten_tomatoes_2,Title,rotten_tomatoes_3,time,0.0483277887105941,textual,False
11388,imdb_1,Duration,metacritic_4,score,0.0483258143067359,textual,False
11389,rotten_tomatoes_1,Duration,tmdb_4,stars,0.0483222007751464,textual,False
11390,rotten_tomatoes_2,Director,walmart_1,release_date,0.0483188368380069,textual,False
11391,imdb_3,Rating,metacritic_1,Director,0.0483058094978332,textual,False
11392,rotten_tomatoes_4,name,tmdb_4,directors,0.0482968464493751,textual,False
11393,rotten_tomatoes_3,title,rotten_tomatoes_4,_id,0.0482944622635841,textual,False
11394,metacritic_4,_id,rotten_tomatoes_1,Director,0.0482677519321441,textual,False
11395,amazon_1,cost,tmdb_2,name,0.0482562780380249,textual,False
11396,amazon_1,time,imdb_3,ContentRating,0.0482455119490623,textual,False
11397,metacritic_1,_id,rotten_tomatoes_3,year,0.0482283271849155,numerical,False
11398,rotten_tomatoes_3,star2,walmart_1,name,0.0481776446104049,textual,False
11399,imdb_4,id,tmdb_4,runtime,0.0481020547449588,numerical,False
11400,rotten_tomatoes_2,Creators,tmdb_4,movie,0.0480744689702987,textual,False
11401,metacritic_3,languages,roger_ebert_1,directors,0.0480680800974369,textual,False
11402,imdb_2,director,rotten_tomatoes_4,movie_ind,0.0480586253106594,textual,False
11403,metacritic_2,summary,metacritic_3,_id,0.0480522736907005,textual,False
11404,imdb_4,movie_rating,rotten_tomatoes_3,year,0.0480317063629627,numerical,False
11405,imdb_4,movie_rating,tmdb_2,name,0.0480169057846069,textual,False
11406,rotten_tomatoes_3,rotten_tomatoes,tmdb_4,runtime,0.047977827489376,numerical,False
11407,amazon_1,cost,tmdb_1,year,0.0479519590735435,textual,False
11408,rotten_tomatoes_3,review1,tmdb_2,duration,0.0479334704577922,textual,False
11409,rotten_tomatoes_1,ReviewCount,rotten_tomatoes_2,Summary,0.0479329675436019,textual,False
11410,metacritic_3,languages,rotten_tomatoes_1,Id,0.0479082837700843,textual,False
11411,rotten_tomatoes_4,runtime,tmdb_4,_id,0.0478955022990703,textual,False
11412,imdb_1,Genre,imdb_4,year,0.0478937625885009,textual,False
11413,amazon_1,id,rotten_tomatoes_1,RatingCount,0.0478841848671436,numerical,False
11414,imdb_4,directors,rotten_tomatoes_1,RatingValue,0.0478501394391059,textual,False
11415,rotten_tomatoes_4,genre,tmdb_3,runtime,0.0478309690952301,textual,False
11416,metacritic_3,score,metacritic_4,genre,0.0478033833205699,textual,False
11417,metacritic_2,_id,rotten_tomatoes_3,audience_rating,0.0478023663163185,numerical,False
11418,amazon_1,star,metacritic_1,User Rating,0.0478022210299968,textual,False
11419,imdb_4,actors,rotten_tomatoes_3,title,0.0477975308895111,textual,False
11420,rotten_tomatoes_1,Country,rotten_tomatoes_4,runtime,0.0477896071970462,textual,False
11421,rotten_tomatoes_2,ID,rotten_tomatoes_4,movie_ind,0.0476803183555603,textual,True
11422,roger_ebert_1,id,tmdb_2,year,0.0476348847150802,numerical,False
11423,rotten_tomatoes_1,Actors,tmdb_2,_id,0.0476326160132885,textual,False
11424,imdb_1,Creator,rotten_tomatoes_2,Year,0.0475956574082374,textual,False
11425,imdb_1,YearRange,rotten_tomatoes_2,ID,0.0475550629198551,mixed,False
11426,metacritic_3,writers,rotten_tomatoes_4,genre,0.0475517883896827,textual,False
11427,imdb_1,Creator,rotten_tomatoes_1,ReviewCount,0.047522198408842,textual,False
11428,metacritic_1,Actors,metacritic_3,title,0.0475191324949264,textual,False
11429,imdb_3,Duration,metacritic_3,production company,0.0475124344229698,textual,False
11430,imdb_2,actors,rotten_tomatoes_2,ID,0.0475116893649101,textual,False
11431,metacritic_2,release_year,metacritic_3,production company,0.0474986508488655,textual,False
11432,imdb_4,year,tmdb_2,director,0.0474897995591163,textual,False
11433,rotten_tomatoes_2,Duration,rotten_tomatoes_4,name,0.0474770590662956,textual,False
11434,metacritic_3,runtime,rotten_tomatoes_2,Genre,0.047439482063055,textual,False
11435,rotten_tomatoes_1,Duration,tmdb_3,year,0.0474380254745483,textual,False
11436,rotten_tomatoes_3,review3,tmdb_3,revenue,0.0474195070564746,textual,False
11437,amazon_1,cost,tmdb_3,title,0.0474118068814277,textual,False
11438,roger_ebert_1,duration,rotten_tomatoes_3,id,0.0474009998142719,textual,False
11439,rotten_tomatoes_3,star1,tmdb_2,stars,0.0473912693560123,textual,True
11440,metacritic_4,_id,tmdb_3,year,0.0473906807601451,numerical,False
11441,metacritic_3,runtime,tmdb_1,title,0.0473777279257774,textual,False
11442,rotten_tomatoes_4,tomatoter,tmdb_2,stars,0.0473769754171371,textual,False
11443,tmdb_1,director(s),tmdb_2,year,0.0473691597580909,textual,False
11444,imdb_3,Genre,metacritic_2,release_year,0.0473018325865268,textual,False
11445,rotten_tomatoes_1,Country,tmdb_3,title,0.0472962111234664,textual,False
11446,imdb_4,movie_rating,metacritic_4,_id,0.047292586416006,numerical,False
11447,imdb_1,Name,rotten_tomatoes_2,Genre,0.0472925752401351,textual,False
11448,rotten_tomatoes_4,_id,tmdb_4,year,0.0472261980175972,numerical,False
11449,rotten_tomatoes_3,review2,tmdb_1,director(s),0.0471912808716297,textual,False
11450,rotten_tomatoes_2,Title,tmdb_3,budget,0.0471653118729591,textual,False
11451,rotten_tomatoes_2,ID,tmdb_3,title,0.0471533760428428,textual,False
11452,imdb_1,Director,metacritic_3,release year,0.0471494980156421,textual,False
11453,imdb_3,Rating,roger_ebert_1,actors,0.04714185744524,textual,False
11454,rotten_tomatoes_1,Actors,walmart_1,duration,0.047129925340414,textual,False
11455,imdb_1,ContentRating,tmdb_4,stars,0.0471252650022506,textual,False
11456,metacritic_3,_id,rotten_tomatoes_2,Director,0.0471036024391651,textual,False
11457,imdb_4,actors,metacritic_4,score,0.0470928996801376,textual,False
11458,rotten_tomatoes_1,Id,walmart_1,genre,0.0470496527850627,textual,False
11459,metacritic_1,Runtime,roger_ebert_1,actors,0.0470368042588233,textual,False
11460,metacritic_4,score,rotten_tomatoes_1,Country,0.0470357835292816,textual,False
11461,metacritic_3,rating,rotten_tomatoes_3,review3,0.0470228940248489,textual,False
11462,rotten_tomatoes_1,ReviewCount,rotten_tomatoes_2,Year,0.0469716228544712,textual,False
11463,tmdb_2,genres,walmart_1,_id,0.0469564832746982,textual,False
11464,metacritic_3,genres,tmdb_3,_id,0.0469515472650527,textual,False
11465,imdb_4,year,rotten_tomatoes_4,genre,0.0469413138926029,textual,False
11466,roger_ebert_1,year,rotten_tomatoes_2,Summary,0.0469307638704776,textual,False
11467,imdb_3,Creators,metacritic_1,Runtime,0.0469223633408546,textual,False
11468,imdb_3,ID,imdb_4,year,0.0468488186597824,textual,False
11469,amazon_1,id,tmdb_2,director,0.0468381084501743,textual,False
11470,rotten_tomatoes_2,Creators,rotten_tomatoes_3,review3,0.0468379594385623,textual,False
11471,metacritic_2,movie_rating,walmart_1,_id,0.0468111522495746,numerical,False
11472,imdb_1,Cast,metacritic_3,_id,0.0468080975115299,textual,False
11473,imdb_1,Cast,tmdb_2,_id,0.046778105199337,textual,False
11474,amazon_1,year,imdb_3,Duration,0.0467488504946231,textual,False
11475,imdb_1,RatingValue,walmart_1,name,0.0467233918607234,textual,False
11476,rotten_tomatoes_1,Director,rotten_tomatoes_3,review3,0.0467208363115787,textual,False
11477,imdb_3,Rating,tmdb_3,budget,0.0467048548161983,numerical,False
11478,roger_ebert_1,genre,tmdb_2,_id,0.0466939955949783,textual,False
11479,imdb_1,Name,rotten_tomatoes_3,review4,0.0466841347515583,textual,False
11480,rotten_tomatoes_3,director,tmdb_3,runtime,0.0466322042047977,textual,False
11481,metacritic_4,genre,tmdb_1,director(s),0.0465850830078125,textual,False
11482,rotten_tomatoes_1,Filming Locations,rotten_tomatoes_4,_id,0.0465836301445961,textual,False
11483,rotten_tomatoes_1,Genre,rotten_tomatoes_3,star5,0.0465162247419357,textual,False
11484,roger_ebert_1,actors,rotten_tomatoes_4,year,0.0464848056435585,textual,False
11485,imdb_3,ID,rotten_tomatoes_4,year,0.0464690178632736,textual,False
11486,imdb_1,Creator,rotten_tomatoes_1,RatingCount,0.0464510433375835,textual,False
11487,metacritic_4,duration,tmdb_2,director,0.0464040338993072,textual,False
11488,imdb_3,Title,metacritic_2,_id,0.0464026555418968,textual,False
11489,rotten_tomatoes_1,Duration,tmdb_3,writers,0.0463944561779499,textual,False
11490,rotten_tomatoes_1,Actors,rotten_tomatoes_2,Genre,0.0463898964226245,textual,False
11491,metacritic_1,User Rating,metacritic_2,summary,0.0463843084871768,textual,False
11492,amazon_1,cost,rotten_tomatoes_4,audience,0.0463802553713321,textual,False
11493,imdb_3,ID,tmdb_2,genres,0.0463517121970653,textual,False
11494,metacritic_1,Metascore,tmdb_2,_id,0.0463129431009292,numerical,False
11495,metacritic_3,languages,rotten_tomatoes_3,id,0.0463062450289726,textual,False
11496,imdb_1,Id,metacritic_4,director,0.0463024638593196,textual,False
11497,imdb_4,id,metacritic_3,production company,0.0462619625031948,textual,False
11498,metacritic_3,rating,rotten_tomatoes_4,writer,0.0462490990757942,textual,False
11499,imdb_3,Year,rotten_tomatoes_3,star2,0.0462359637022018,textual,False
11500,imdb_2,actors,rotten_tomatoes_4,name,0.0462259054183959,textual,False
11501,metacritic_4,name,rotten_tomatoes_2,Year,0.0462088398635387,textual,False
11502,imdb_3,Duration,rotten_tomatoes_1,Description,0.0461874343454837,textual,False
11503,imdb_3,Title,metacritic_1,User Rating,0.0461778677999973,textual,False
11504,imdb_2,actors,roger_ebert_1,year,0.0461359620094299,textual,False
11505,tmdb_1,year,walmart_1,genre,0.0461307801306247,textual,False
11506,imdb_3,Cast,tmdb_4,_id,0.0461167320609092,textual,False
11507,rotten_tomatoes_2,Rating,tmdb_3,language,0.0461061298847198,textual,False
11508,metacritic_4,director,rotten_tomatoes_1,Genre,0.0460981987416744,textual,False
11509,imdb_1,YearRange,metacritic_3,director,0.0460816994309425,textual,False
11510,metacritic_1,Metascore,tmdb_1,title,0.0460750870406627,textual,False
11511,metacritic_2,release_year,rotten_tomatoes_2,Title,0.0460538230836391,textual,False
11512,imdb_1,ContentRating,imdb_3,Creators,0.046029545366764,textual,False
11513,imdb_3,Summary,rotten_tomatoes_2,ID,0.0460233353078365,textual,False
11514,rotten_tomatoes_1,Cast,rotten_tomatoes_4,runtime,0.0460112132132053,textual,False
11515,imdb_1,Url,rotten_tomatoes_4,tomatoter,0.0460098385810852,textual,False
11516,metacritic_1,Runtime,rotten_tomatoes_2,ContentRating,0.0459770821034908,textual,False
11517,imdb_3,Year,roger_ebert_1,directors,0.0459298454225063,textual,False
11518,metacritic_1,Director,rotten_tomatoes_2,Title,0.0459118634462356,textual,False
11519,amazon_1,title,imdb_3,Rating,0.0459000319242477,textual,False
11520,roger_ebert_1,genre,tmdb_2,name,0.0458859503269195,textual,False
11521,roger_ebert_1,genre,walmart_1,_id,0.0458361543715,textual,False
11522,roger_ebert_1,id,tmdb_1,actor(s),0.0458334982395172,textual,False
11523,imdb_1,Id,rotten_tomatoes_3,star2,0.0458163730800151,textual,False
11524,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Genre,0.0458010025322437,textual,False
11525,imdb_1,Director,rotten_tomatoes_2,Summary,0.0457952469587326,textual,False
11526,imdb_1,ReleaseDate,metacritic_1,Genre,0.0457949414849281,textual,False
11527,imdb_1,Duration,tmdb_2,subtext,0.0457692816853523,textual,False
11528,imdb_3,Genre,walmart_1,_id,0.0457631610333919,textual,False
11529,imdb_4,directors,rotten_tomatoes_3,review5,0.0457593351602554,textual,False
11530,metacritic_1,Director,rotten_tomatoes_1,Language,0.0457417964935302,textual,False
11531,metacritic_3,starring,tmdb_1,ID,0.0457299798727035,textual,False
11532,rotten_tomatoes_3,review3,tmdb_1,year,0.0457219630479812,textual,False
11533,rotten_tomatoes_1,Director,tmdb_3,actors,0.0457212552428245,textual,False
11534,imdb_1,Director,tmdb_1,ID,0.0457080490887165,textual,False
11535,imdb_4,genre,roger_ebert_1,directors,0.0456920266151428,textual,False
11536,metacritic_2,summary,walmart_1,release_date,0.0456727854907512,textual,False
11537,imdb_3,Creators,imdb_4,year,0.045656781643629,textual,False
11538,rotten_tomatoes_1,Id,tmdb_1,writer(s),0.0456309765577316,textual,False
11539,rotten_tomatoes_1,Creator,tmdb_1,ID,0.0456199347972869,textual,False
11540,imdb_4,genre,tmdb_3,budget,0.0456125885248184,textual,False
11541,rotten_tomatoes_1,Duration,rotten_tomatoes_4,movie_ind,0.0456121936440467,textual,False
11542,rotten_tomatoes_1,Language,rotten_tomatoes_3,id,0.0456068143248558,textual,False
11543,metacritic_2,title,rotten_tomatoes_2,Summary,0.045591052621603,textual,False
11544,imdb_4,id,rotten_tomatoes_1,RatingCount,0.0455861128866672,numerical,False
11545,metacritic_3,title,rotten_tomatoes_4,_id,0.0455855689942836,textual,False
11546,metacritic_1,User Rating,metacritic_3,languages,0.0455832555890083,textual,False
11547,metacritic_3,director,rotten_tomatoes_4,movie_ind,0.0455753318965435,textual,False
11548,imdb_2,ID,metacritic_3,rating,0.0455225482583045,textual,False
11549,imdb_2,ID,rotten_tomatoes_4,runtime,0.0455014370381832,textual,False
11550,imdb_2,writers,rotten_tomatoes_4,genre,0.0454848408699035,textual,False
11551,imdb_2,name,rotten_tomatoes_2,Summary,0.0454812347888946,textual,False
11552,imdb_1,Director,rotten_tomatoes_2,ContentRating,0.045426208525896,textual,False
11553,rotten_tomatoes_1,ReviewCount,tmdb_3,_id,0.0454083234071731,textual,False
11554,amazon_1,star,metacritic_2,_id,0.0454016700387001,textual,False
11555,imdb_2,actors,walmart_1,genre,0.0454011000692844,textual,False
11556,imdb_3,Director,rotten_tomatoes_4,year,0.0453994534909725,textual,False
11557,rotten_tomatoes_2,Year,tmdb_4,movie,0.0453662015497684,textual,False
11558,metacritic_1,Year,rotten_tomatoes_3,star4,0.0453391820192337,textual,False
11559,imdb_3,Title,metacritic_4,_id,0.0453282073140144,textual,False
11560,imdb_1,Genre,imdb_2,year,0.0453270822763443,textual,False
11561,rotten_tomatoes_1,Id,rotten_tomatoes_4,tomatoter,0.0453269183635711,mixed,False
11562,rotten_tomatoes_2,ID,tmdb_3,genres,0.0453133136034011,textual,False
11563,imdb_4,duration,tmdb_1,writer(s),0.0452880784869194,textual,False
11564,rotten_tomatoes_3,id,rotten_tomatoes_4,genre,0.0452547632157802,textual,False
11565,imdb_1,Id,tmdb_3,genres,0.0452297590672969,textual,False
11566,imdb_2,director,rotten_tomatoes_2,ID,0.045203048735857,textual,False
11567,rotten_tomatoes_3,review5,tmdb_1,year,0.0451839342713356,textual,False
11568,roger_ebert_1,id,rotten_tomatoes_1,Language,0.0451503917574882,textual,False
11569,metacritic_1,Runtime,metacritic_4,date_released,0.0451307445764541,textual,False
11570,rotten_tomatoes_1,Actors,rotten_tomatoes_3,rotten_tomatoes,0.0451011098921299,textual,False
11571,rotten_tomatoes_1,Actors,tmdb_4,year,0.0451001971960067,textual,False
11572,roger_ebert_1,critic_rating,tmdb_4,_id,0.0450778491795063,numerical,False
11573,tmdb_2,genres,tmdb_4,runtime,0.045067474246025,textual,False
11574,metacritic_3,release year,tmdb_3,runtime,0.0450202040374279,numerical,False
11575,imdb_4,id,roger_ebert_1,critic_rating,0.0449674688279628,numerical,False
11576,amazon_1,id,imdb_2,name,0.0449532121419906,textual,False
11577,metacritic_1,Metascore,tmdb_4,year,0.0449402034282684,numerical,False
11578,metacritic_4,_id,tmdb_3,budget,0.044928565621376,numerical,False
11579,metacritic_3,title,rotten_tomatoes_2,Genre,0.0449201092123985,textual,False
11580,imdb_1,Name,tmdb_2,director,0.0449161678552627,textual,False
11581,imdb_1,ReleaseDate,rotten_tomatoes_3,star3,0.0449093244969844,textual,False
11582,imdb_4,id,roger_ebert_1,genre,0.0448664501309394,textual,False
11583,metacritic_1,Runtime,metacritic_2,title,0.0448291562497615,textual,False
11584,metacritic_2,release_year,roger_ebert_1,id,0.0448215305805206,numerical,False
11585,imdb_2,director,tmdb_3,id,0.0448092184960842,textual,False
11586,imdb_3,Cast,tmdb_1,ID,0.0447932742536067,textual,False
11587,imdb_3,Rating,tmdb_3,title,0.0447648726403713,textual,False
11588,rotten_tomatoes_1,Creator,rotten_tomatoes_4,year,0.0447619818150997,textual,False
11589,tmdb_1,title,tmdb_3,runtime,0.0447485111653804,textual,False
11590,tmdb_3,budget,tmdb_4,runtime,0.0447411127388477,numerical,False
11591,metacritic_1,Year,metacritic_4,director,0.0447330810129642,textual,False
11592,imdb_3,Director,rotten_tomatoes_1,Id,0.04469520971179,textual,False
11593,roger_ebert_1,year,tmdb_3,writers,0.044676661491394,textual,False
11594,metacritic_1,Genre,rotten_tomatoes_3,star3,0.0446148067712783,textual,False
11595,metacritic_3,countries,rotten_tomatoes_1,Actors,0.0446018800139427,textual,False
11596,metacritic_4,name,roger_ebert_1,actors,0.0445736348628997,textual,False
11597,rotten_tomatoes_2,Rating,rotten_tomatoes_3,director,0.0445439331233501,textual,False
11598,imdb_3,Rating,rotten_tomatoes_1,ReviewCount,0.0445401631295681,textual,False
11599,rotten_tomatoes_3,star4,rotten_tomatoes_4,runtime,0.0445265620946884,textual,False
11600,imdb_3,ID,rotten_tomatoes_4,tomatoter,0.0445192381739616,mixed,False
11601,rotten_tomatoes_4,certificate,tmdb_4,directors,0.0444932356476783,textual,False
11602,amazon_1,title,rotten_tomatoes_3,review2,0.0444767624139785,textual,False
11603,rotten_tomatoes_1,RatingCount,tmdb_3,title,0.044475819915533,textual,False
11604,rotten_tomatoes_1,Year,rotten_tomatoes_3,review5,0.0443643517792224,textual,False
11605,rotten_tomatoes_2,Duration,tmdb_4,year,0.0443614348769187,textual,False
11606,metacritic_4,_id,rotten_tomatoes_4,tomatoter,0.044350191950798,textual,False
11607,rotten_tomatoes_1,RatingValue,rotten_tomatoes_2,Genre,0.0443339720368385,textual,False
11608,rotten_tomatoes_1,Name,tmdb_3,actors,0.0443084612488746,textual,False
11609,metacritic_2,summary,rotten_tomatoes_1,Director,0.0443037897348403,textual,False
11610,imdb_2,writers,imdb_3,Title,0.0442936085164547,textual,False
11611,metacritic_1,Director,rotten_tomatoes_3,star4,0.0442854166030883,textual,False
